run_id,family,nvidia_summary,measurement_tier,duration_s,duration_h,mean_power_w,max_power_w,mean_gpu_utilization_pct,max_memory_used_mb,measured_gpu_energy_kwh,codecarbon_available,codecarbon_path,codecarbon_energy_kwh,codecarbon_gpu_energy_kwh,codecarbon_cpu_energy_kwh,codecarbon_ram_energy_kwh,codecarbon_emissions_kgco2e_pue1,codecarbon_country,codecarbon_region,codecarbon_version,facility_gpu_energy_kwh_central,gpu_emissions_kgco2e_low,gpu_emissions_kgco2e_central,gpu_emissions_kgco2e_high,cloud_cost_usd_runtime_proxy
5b21c02010b506e4,replication_210x3,results/replication210x3/draw_2103/7b_fastv/telemetry_attempts/attempt_001/nvidia_smi_summary.json,tier1_direct_gpu,49.551523208618164,0.013764312002393935,217.6410887096774,544.4,30.616935483870968,18295.0,0.002995679849540696,True,results/replication210x3/draw_2103/7b_fastv/telemetry_attempts/attempt_001/codecarbon/emissions.csv,0.004207434077086335,0.0026318646054899197,0.0008315991732762146,0.0007439702983202004,0.00014540151621726788,Iceland,capital region,3.2.9,0.0035948158194488346,4.9428717517421483e-05,0.00011801780335250524,0.0003355161431485579,0.02752862400478787
9d845dcfb635894b,replication_210x3,results/replication210x3/draw_2103/7b_random/telemetry_attempts/attempt_001/nvidia_smi_summary.json,tier1_direct_gpu,81.41848945617676,0.022616247071160212,144.5833660933661,510.76,19.014742014742016,15457.0,0.0032699331299475757,True,results/replication210x3/draw_2103/7b_random/telemetry_attempts/attempt_001/codecarbon/emissions.csv,0.00566790779583024,0.0030801913530398295,0.0013649868296166164,0.001222729613173797,0.00018475528976653533,Iceland,capital region,3.2.9,0.00392391975593709,5.3953896644135e-05,0.00012882228558741467,0.00036623251055412846,0.045232494142320424
f30fb37c69ad9a94,replication_210x3,results/replication210x3/draw_2103/7b_scope/telemetry_attempts/attempt_001/nvidia_smi_summary.json,tier1_direct_gpu,84.57191061973572,0.023492197394371032,118.1724586288416,567.68,17.46335697399527,15467.0,0.002776130724686891,True,results/replication210x3/draw_2103/7b_scope/telemetry_attempts/attempt_001/codecarbon/emissions.csv,0.005523897332197434,0.0028421008847900886,0.0014159612018890266,0.001265835245518319,0.0001808968433212048,Iceland,capital region,3.2.9,0.0033313568696242695,4.580615695733371e-05,0.00010936844602976476,0.0003109266411649318,0.046984394788742063
f6fd0ad3fa821085,replication_smoke,results/replication210x3_smoke/13b_scope_monitor/nvidia_smi_summary.json,tier1_direct_gpu,91.17695474624634,0.025326931873957317,63.91309210526315,237.43,0.7872807017543859,27673.0,0.001618722529603959,True,results/replication210x3_smoke/13b_scope_monitor/codecarbon/emissions.csv,0.004493694756805328,0.0016050229506838765,0.0015230943715979454,0.001365577434523511,0.0001518153679321141,Iceland,capital region,3.2.9,0.0019424670355247507,2.6708921738465324e-05,6.377119277627756e-05,0.00018129692331564338,0.05065386374791463
a1665c7201426193,replication_smoke,results/replication210x3_smoke/7b_fastv_monitor/nvidia_smi_summary.json,tier1_direct_gpu,117.3000099658966,0.032583336101637946,49.939914675767916,169.69,0.4283276450511945,15983.0,0.0016272090247676674,True,results/replication210x3_smoke/7b_fastv_monitor/codecarbon/emissions.csv,0.0053383800531934126,0.0016126693456899321,0.0019665236484220344,0.0017591870590814513,0.00017524329568011985,Iceland,capital region,3.2.9,0.0019526508297212008,2.684894890866651e-05,6.410552673974702e-05,0.00018224741077397876,0.06516667220327589
073275d6478af59b,legacy_120x3,results/robustness10_seed101_llava15_fastv/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,436.8868637084961,0.12135746214124891,257.7998441796517,550.65,41.37030247479377,18165.0,0.03128593483005195,True,results/robustness10_seed101_llava15_fastv/codecarbon/emissions.csv,0.04592619978596024,0.030642622569629907,0.008750938738963945,0.006532638477366416,0.0013018044315526469,Iceland,capital region,3.2.9,0.03754312179606234,0.0005162179246958572,0.0012325406885647266,0.003504024700965818,0.24271492428249783
9f0d58a74773d887,legacy_120x3,results/robustness10_seed101_llava15_scope/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,414.25656485557556,0.11507126801543766,213.49227053140098,494.67,37.88405797101449,15499.0,0.024566826281543164,True,results/robustness10_seed101_llava15_scope/codecarbon/emissions.csv,0.038180251725729336,0.023679311721210183,0.00830016082889586,0.0062007791756233215,0.0010873064216344824,Iceland,capital region,3.2.9,0.029480191537851794,0.0004053526336454622,0.0009678346881876744,0.002751484543532834,0.2301425360308753
46048e237fb89359,legacy_120x3,results/robustness10_seed202_llava15_fastv/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,382.77392649650574,0.10632609069347382,292.68411395713537,543.76,46.65656037637219,18249.0,0.031119957645145403,True,results/robustness10_seed202_llava15_fastv/codecarbon/emissions.csv,0.04323579838981804,0.029845885265572747,0.007666438572908514,0.005723474551336845,0.001227322704917935,Iceland,capital region,3.2.9,0.03734394917417448,0.0005134793011448992,0.0012260018513881481,0.003485435256256285,0.21265218138694764
44b622215b1aaaba,legacy_120x3,results/robustness10_seed202_llava15_scope/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,1083.0569112300873,0.30084914200835755,114.2209223659889,490.0,14.223844731977819,16044.0,0.03436326649321098,True,results/robustness10_seed202_llava15_scope/codecarbon/emissions.csv,0.07145546325970072,0.033516589591016555,0.021718967906495946,0.01621990576218815,0.0003036340997935695,Canada,quebec,3.2.9,0.041235919791853176,0.0005669938971379812,0.0013537752467665397,0.0038486858472396297,0.6016982840167151
2da0799129d25e3f,legacy_120x3,results/robustness10_seed303_llava15_fastv/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,433.55456161499023,0.12043182267083062,267.3315150115473,533.08,43.41108545034642,19383.0,0.03219522161019516,True,results/robustness10_seed303_llava15_fastv/codecarbon/emissions.csv,0.04655179865029244,0.03139538011630805,0.008676197910236985,0.006480220623747443,0.0013190293238261553,Iceland,capital region,3.2.9,0.038634265932234194,0.0005312211565682202,0.0012683629505552485,0.003605864820341858,0.24086364534166124
ccb469475177ed1b,legacy_120x3,results/robustness10_seed303_llava15_scope/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,360.55342864990234,0.10015373018052842,238.09349611542729,531.72,44.75804661487236,15611.0,0.0238459517676832,True,results/robustness10_seed303_llava15_scope/codecarbon/emissions.csv,0.035636001949021404,0.022996007841229016,0.0072357431411792066,0.005404250966613176,0.0010169634227004494,Iceland,capital region,3.2.9,0.028615142121219836,0.0003934582041667728,0.0009394351158396472,0.002670746597980518,0.20030746036105684
f8d4b9ed13ef2638,smolvlm_verification,results/verification_smolvlm500m_dense_paper1200/hardware_monitor/nvidia_smi_summary.json,tier1_direct_gpu,1917.5856080055237,0.5326626688904232,123.87367679298465,257.01,10.538469568848523,2918.0,0.06598288328582089,True,results/verification_smolvlm500m_dense_paper1200/codecarbon/emissions.csv,0.12675651403901878,0.06614523763835223,0.03195087054367479,0.028660405856991398,0.0035363713125699595,Iceland,capital region,3.2.9,0.07917945994298506,0.0010887175742160448,0.0025994616699281992,0.007390082928011938,1.0653253377808465
e97b6056e8ec0687,replication_smoke_failed,results/replication210x3_smoke/failed_attempts/13b_scope_initial/combined.log,tier2_recovered_from_preserved_combined_log,112.25111603736877,0.03118086556593577,60.050677361853836,,,,0.001872432097963347,True,results/replication210x3_smoke/failed_attempts/13b_scope_initial/combined.log,0.005404119654104057,,,,0.00017741724824423617,Iceland,,3.2.9,0.0022469185175560164,3.089512961639523e-05,7.376633493136401e-05,0.00020971239497189484,0.06236173113187154
